date,NEM,ABEV3,FTNT,ENGI11,IDXX,LREN3,OXY,INTU,LLY,PANW,TOTS3,FCX,FANG,META,ALPA4,MPWR,ETN,AMD,CDNS
2022-08-09,0.0352,0.3149,0.2618,0.1797,0.1676,0.0752,0.19,0.2466,0.2486,0.2978,0.0528000000000001,0.0619,0.0548,0.0934,0.3492,0.3564,0.0469,0.2024,0.2026
2022-08-10,0.0689,0.3063,0.2652,0.1884,0.1896,0.0805000000000001,0.1753,0.2436,0.263,0.3003,0.0526,0.081,0.0506,0.0789,0.3294,0.3746,0.0472,0.2186,0.247
2022-08-11,0.0383000000000001,0.3044,0.3155,0.1861,0.2052,0.085,0.1773,0.246,0.2701,0.2934,0.0307,0.0666999999999999,0.0517,0.0954,0.3469,0.3843,0.0502,0.225,0.2363
2022-08-12,0.0306000000000001,0.2847,0.3223,0.1855,0.2074,0.0908999999999999,0.1815,0.2659,0.28,0.3116,0.0417,0.0774,0.0462,0.0632,0.342,0.3789,0.0589,0.2187,0.2606
2022-08-15,0.0332,0.266,0.3141,0.196,0.181,0.0866,0.1886,0.2854,0.264,0.3051,0.0536,0.0679999999999999,0.0559000000000001,0.0762,0.3862,0.3732,0.0367,0.2251,0.2509
2022-08-16,0.0532,0.2424,0.276,0.2055,0.1696,0.0945,0.1773,0.2869,0.2614,0.2933,0.0536,0.0647,0.0484,0.0712,0.3657,0.3703,0.0317,0.2015,0.2623
2022-08-17,0.0612,0.2509,0.2506,0.2052,0.175,0.1009,0.1769,0.2763,0.2543,0.2934,0.0619999999999999,0.0624999999999999,0.0532,0.0684,0.3822,0.3699,0.0316,0.1981,0.2567
2022-08-18,0.0565000000000001,0.2625,0.2527,0.2001,0.1511,0.0956,0.16,0.2585,0.2502,0.2856,0.0532,0.0524000000000001,0.0539,0.0641,0.3655,0.3728,0.0243,0.2182,0.2663
2022-08-19,0.0605999999999999,0.2651,0.2677,0.1951,0.1246,0.1024,0.1635,0.2365,0.2475,0.2874,0.0576,0.0494,0.0606,0.0658,0.3675,0.3719,0.0233,0.2284,0.2789
2022-08-22,0.0670999999999999,0.2458,0.2607,0.189,0.1155,0.1232,0.1698,0.2891,0.2352,0.2866,0.0473,0.0508,0.0488,0.0624,0.3555,0.3687,0.0285,0.2443,0.3002
2022-08-23,0.0346000000000001,0.255,0.2572,0.1925,0.1327,0.1206,0.1866,0.2857,0.2165,0.316,0.0477,0.0447,0.0363000000000001,0.0514,0.3694,0.3508,0.0289,0.2532,0.3038
2022-08-24,0.0293,0.2346,0.2556,0.1922,0.1626,0.1185,0.1811,0.284,0.2072,0.3019,0.045,0.0654,0.032,0.0438,0.3744,0.3612,0.0259,0.2627,0.3334
2022-08-25,0.0227999999999999,0.267,0.2424,0.1985,0.177,0.121,0.1927,0.2939,0.2069,0.281,0.0531,0.0543,0.0311,0.0764,0.3799,0.3644,0.0204,0.2485,0.3199
2022-08-26,0.0298,0.2574,0.243,0.1976,0.1482,0.146,0.1838,0.3037,0.1976,0.2843,0.0515,0.052,0.0238,0.0736,0.3721,0.3689,0.0127,0.2667,0.3358
2022-08-29,0.034,0.2782,0.2507,0.1951,0.1277,0.1677,0.1817,0.3173,0.1987,0.2996,0.0389999999999999,0.0418999999999999,0.0288,0.0697,0.4063,0.3608,0.0142,0.2561,0.3337
2022-08-30,0.0288,0.2712,0.2563,0.208,0.139,0.1732,0.1684,0.3161,0.1911,0.323,0.02,0.0468,0.025,0.0573,0.3572,0.362,0.0242,0.2591,0.3411
2022-08-31,0.0311,0.2598,0.2698,0.2051,0.1592,0.1576,0.1626,0.329,0.1883,0.3581,0.0203,0.0459000000000001,0.0232,0.0615,0.4036,0.3559,0.0305,0.2707,0.34
2022-09-01,0.0325000000000001,0.2392,0.2794,0.201,0.1781,0.1565,0.1592,0.355,0.1845,0.3118,0.0181,0.0642,0.0142,0.066,0.3998,0.3594,0.0231,0.2888,0.3415
2022-09-02,0.0225000000000001,0.2589,0.2808,0.2074,0.1909,0.1562,0.1554,0.3506,0.1624,0.3111,0.0280999999999999,0.0660000000000001,0.0125000000000001,0.0758,0.4125,0.363,0.0214,0.3115,0.3536
2022-09-06,0.0640999999999999,0.2135,0.2832,0.2067,0.156,0.1647,0.1651,0.3435,0.1646,0.2711,0.0286999999999999,0.0635,0.0169,0.0807,0.4077,0.3614,0.0145,0.3164,0.3411
2022-09-08,0.0503,0.1973,0.2644,0.2017,0.1466,0.182,0.1768,0.3712,0.1613,0.3062,0.0233,0.09,0.0232,0.0424,0.3828,0.3484,0.0229,0.3168,0.375
2022-09-09,0.0326000000000001,0.171,0.3035,0.2057,0.1624,0.1998,0.1818,0.3836,0.1612,0.3104,0.0144,0.0892,0.0214,0.0376,0.4271,0.3642,0.0329,0.3374,0.3802
2022-09-12,0.04,0.1792,0.3295,0.2049,0.1652,0.216,0.1678,0.374,0.1501,0.3285,0.0244000000000001,0.097,0.0187,0.0411,0.4518,0.3624,0.053,0.3366,0.3848
2022-09-13,0.0402,0.2097,0.3159,0.2151,0.1236,0.2174,0.1794,0.3591,0.1452,0.3293,0.0702999999999999,0.085,0.0115999999999999,0.0627,0.4737,0.3743,0.0459000000000001,0.3181,0.3552
2022-09-14,0.0559000000000001,0.2216,0.3033,0.2161,0.1162,0.2329,0.1703,0.3562,0.1411,0.3274,0.0798000000000001,0.0899,0.0153,0.0715,0.4146,0.3786,0.0512,0.327,0.3686
2022-09-15,0.0492,0.2407,0.3107,0.205,0.1485,0.2396,0.1795,0.3521,0.1288,0.3345,0.0625,0.0777,0.0195,0.0642,0.4387,0.3744,0.0399,0.3243,0.3885
2022-09-16,0.0657000000000001,0.2376,0.2994,0.1977,0.1594,0.2525,0.1735,0.3599,0.1367,0.339,0.095,0.0915,0.02,0.0531,0.4379,0.3652,0.0375,0.3199,0.4074
2022-09-19,0.0401,0.2368,0.2835,0.2063,0.1462,0.2453,0.2037,0.3292,0.151,0.3223,0.0507000000000001,0.0821999999999999,0.0225,0.0568,0.4342,0.3578,0.0503,0.312,0.3824
2022-09-20,0.0676,0.2069,0.2627,0.2241,0.1314,0.2475,0.2153,0.3165,0.1596,0.3008,0.0483,0.0696,0.0213,0.057,0.4224,0.3518,0.0559999999999999,0.31,0.3682
2022-09-21,0.0746,0.1828,0.2369,0.2306,0.1566,0.2369,0.2041,0.3193,0.1602,0.2771,0.0608000000000001,0.0713,0.0272,0.0618,0.4237,0.3555,0.0495,0.3061,0.3785
2022-09-22,0.0859,0.1603,0.2017,0.2452,0.1674,0.2387,0.1968,0.3299,0.1625,0.2652,0.0738,0.0793,0.0326,0.054,0.427,0.3568,0.0839,0.3247,0.3981
2022-09-23,0.0751000000000001,0.1732,0.1924,0.2339,0.1655,0.2211,0.1889,0.3086,0.1383,0.2604,0.0622,0.0721,0.0263,0.0486,0.4382,0.3608,0.0798000000000001,0.3149,0.3672
2022-09-26,0.0892000000000001,0.1698,0.2031,0.2131,0.1885,0.2412,0.1887,0.3399,0.1289,0.259,0.0475,0.0754,0.0268,0.0542,0.4082,0.3805,0.0965,0.3289,0.3777
2022-09-27,0.1013,0.2036,0.2044,0.2242,0.1739,0.2687,0.2084,0.3296,0.132,0.2328,0.0579,0.0792,0.0212,0.046,0.4467,0.3756,0.0795,0.3168,0.3313
2022-09-28,0.0994999999999999,0.181,0.1623,0.2377,0.1617,0.2757,0.1894,0.3152,0.1404,0.2035,0.0836,0.0713,0.0338000000000001,0.0448,0.4131,0.3739,0.0843,0.2918,0.2684
2022-09-29,0.0915,0.1833,0.1286,0.2479,0.1626,0.2727,0.1917,0.3162,0.1282,0.1928,0.0826,0.0543,0.0387000000000001,0.0492,0.4502,0.3642,0.0891,0.2685,0.2493
2022-09-30,0.1061,0.1877,0.1359,0.2529,0.1507,0.2852,0.1846,0.3111,0.1224,0.1634,0.0760999999999999,0.0582,0.0365,0.0524,0.4334,0.3503,0.0951,0.265,0.2277
2022-10-03,0.1151,0.187,0.1619,0.2494,0.1544,0.2906,0.1844,0.3003,0.1465,0.1772,0.0750999999999999,0.0451,0.0344,0.0565,0.4469,0.3112,0.0925,0.2408,0.1822
2022-10-04,0.1386,0.1712,0.1566,0.2453,0.1443,0.3074,0.1933,0.3123,0.1674,0.1724,0.0925,0.0498000000000001,0.0479000000000001,0.0758,0.4234,0.2575,0.1043,0.2091,0.1259
2022-10-05,0.1131,0.1819,0.1455,0.2544,0.1436,0.2894,0.1997,0.3159,0.1919,0.195,0.0800000000000001,0.0346,0.0507,0.0776,0.3914,0.2093,0.0899000000000001,0.1892,0.0804
2022-10-06,0.1081,0.1864,0.1129,0.2518,0.1437,0.2881,0.1972,0.329,0.2191,0.1607,0.0710999999999999,0.0493,0.0487000000000001,0.0897,0.3339,0.2056,0.0923,0.1953,0.0784
2022-10-07,0.0763,0.2271,0.078,0.2518,0.1485,0.2809,0.1989,0.2911,0.2292,0.151,0.0698,0.0332,0.0444,0.0795,0.3209,0.1624,0.085,0.183,0.0686
2022-10-10,0.0789,0.2246,0.0735,0.25,0.149,0.2893,0.1914,0.2761,0.2177,0.1859,0.0642,0.0261000000000001,0.0463,0.0855,0.3181,0.1364,0.1039,0.1969,0.0644
2022-10-11,0.0718,0.2368,0.0924,0.2449,0.1487,0.2989,0.1988,0.2596,0.2299,0.1792,0.0753999999999999,0.0184,0.0434,0.0576,0.3543,0.0863,0.0864,0.2195,0.1329
2022-10-13,0.0522,0.2124,0.1312,0.2518,0.19,0.2845,0.1877,0.1929,0.2115,0.1804,0.0792,0.0328,0.0399999999999999,0.066,0.2869,0.0868,0.0621,0.2621,0.1898
2022-10-14,0.0345,0.2178,0.145,0.2485,0.1846,0.2719,0.1638,0.1565,0.2012,0.1509,0.0704,0.0499999999999999,0.0423,0.0994,0.3175,0.0878,0.072,0.2663,0.1958
2022-10-17,0.0276,0.2413,0.1741,0.2485,0.1907,0.2755,0.1717,0.104,0.2006,0.1571,0.0905,0.0386,0.0451,0.0965,0.3375,0.0896,0.0775000000000001,0.264,0.1979
2022-10-18,0.1062,0.271,0.1894,0.2564,0.2102,0.2789,0.1767,0.0944,0.2023,0.1621,0.1135,0.0298,0.0501,0.1189,0.3428,0.0804,0.0705000000000001,0.257,0.2034
2022-10-19,0.0735,0.2863,0.1982,0.2605,0.2519,0.2949,0.1834,0.0952,0.2054,0.1813,0.1141,0.0237000000000001,0.0485,0.0928,0.3347,0.0769,0.0822999999999999,0.2386,0.1897
2022-10-20,0.0543,0.2697,0.2289,0.253,0.2784,0.2794,0.1821,0.0718,0.2146,0.1894,0.1226,0.039,0.0475,0.1042,0.3631,0.1136,0.1086,0.279,0.1583
2022-10-21,0.0519999999999999,0.2725,0.2487,0.2494,0.2787,0.2511,0.1917,0.0604,0.212,0.1576,0.1231,0.0361,0.0438,0.0676,0.3343,0.1332,0.1042,0.2637,0.1729
2022-10-24,0.0433,0.281,0.27,0.2372,0.272,0.2349,0.1826,0.0578,0.2095,0.1721,0.0715,0.0313000000000001,0.0359,0.068,0.3678,0.1311,0.1044,0.2492,0.1783
2022-10-25,0.0480999999999999,0.2787,0.2662,0.2244,0.2522,0.2291,0.2055,0.0492,0.2116,0.1918,0.0373,0.0298,0.0389,0.0786,0.3857,0.1391,0.0883,0.2298,0.1682
2022-10-26,0.0486000000000001,0.3015,0.2556,0.2189,0.2552,0.2169,0.199,0.0474,0.2063,0.1951,0.0310999999999999,0.0393,0.0392000000000001,0.0691,0.4093,0.147,0.0700999999999999,0.2202,0.1558
2022-10-27,0.0383,0.2755,0.2716,0.2078,0.2678,0.1905,0.2068,0.0431,0.2088,0.1879,0.0329,0.0397000000000001,0.0315,0.0752,0.3843,0.148,0.0672999999999999,0.2138,0.1465
2022-10-28,0.0377999999999999,0.2764,0.2803,0.1863,0.2821,0.1473,0.2018,0.0477,0.2109,0.1883,0.046,0.0533999999999999,0.0351,0.0929,0.4143,0.1355,0.0895999999999999,0.2117,0.1389
2022-10-31,0.0293000000000001,0.2538,0.3032,0.1774,0.3086,0.098,0.1943,0.0484999999999999,0.2191,0.2138,0.029,0.0576,0.0462,0.1182,0.3912,0.1287,0.1041,0.2256,0.1364
2022-11-01,0.0382,0.2652,0.3238,0.1747,0.365,0.0362,0.1927,0.056,0.2287,0.2322,0.021,0.0529,0.0699,0.1093,0.4185,0.1233,0.1098,0.2079,0.1021
2022-11-03,0.0451,0.2559,0.3462,0.1874,0.3753,0.0326,0.1871,0.0566,0.2219,0.27,0.019,0.0289,0.0684999999999999,0.1096,0.464,0.1512,0.0973000000000001,0.2102,0.0555
2022-11-04,0.0476,0.2629,0.4345,0.1966,0.3841,0.0411,0.2059,0.0574000000000001,0.2115,0.2734,0.0146999999999999,0.023,0.0679,0.1195,0.4823,0.1643,0.0933999999999999,0.211,0.0571
2022-11-07,0.0438000000000001,0.231,0.4361,0.1934,0.3702,0.0457,0.2001,0.0587,0.2036,0.254,0.0296000000000001,0.0262,0.0686,0.1198,0.4675,0.1932,0.1146,0.2099,0.0644
2022-11-08,0.0466,0.2238,0.4277,0.1822,0.3437,0.0512,0.2258,0.0753,0.2128,0.245,0.0247000000000001,0.0207,0.0617,0.1639,0.4816,0.195,0.0929000000000001,0.2073,0.0639
2022-11-09,0.0449000000000001,0.2594,0.4043,0.1874,0.3525,0.0441,0.2132,0.0734,0.2127,0.2557,0.0155,0.0238,0.0433,0.1961,0.4987,0.197,0.0792999999999999,0.2113,0.0664
2022-11-10,0.0409,0.2685,0.4063,0.2206,0.4161,0.0397,0.2309,0.083,0.1955,0.2877,0.015,0.0128,0.0402,0.2234,0.5385,0.2126,0.0765,0.2165,0.1025
2022-11-11,0.0598,0.2566,0.4238,0.2883,0.3906,0.0344,0.2182,0.1097,0.1834,0.2898,0.0141,0.0129,0.0254,0.2271,0.491,0.2259,0.0692,0.2177,0.1315
2022-11-14,0.0788,0.256,0.4138,0.2792,0.3543,0.0292,0.2117,0.1292,0.1858,0.2938,0.0214,0.0162,0.0113,0.2464,0.5171,0.2285,0.0686,0.2093,0.1426
2022-11-16,0.1263,0.2448,0.3984,0.2666,0.3113,0.032,0.2077,0.3083,0.1702,0.314,0.0276,0.0174,0.0185,0.2709,0.5012,0.238,0.0951,0.2042,0.1778
2022-11-17,0.0691,0.2293,0.4129,0.2866,0.3088,0.0327,0.1964,0.2951,0.1565,0.3099,0.0272,0.0307,0.0176000000000001,0.2519,0.4836,0.2418,0.1235,0.2134,0.2243
2022-11-18,0.0591,0.2065,0.4163,0.2566,0.2998,0.0375,0.2063,0.3026,0.1743,0.3141,0.0172,0.0287,0.0188,0.2807,0.4472,0.251,0.1258,0.2137,0.2019
2022-11-21,0.0612,0.2164,0.4303,0.2738,0.2627,0.0391,0.1818,0.286,0.1921,0.3237,0.0219999999999999,0.0265,0.0171,0.2786,0.4987,0.2792,0.1526,0.2491,0.2328
2022-11-22,0.0434,0.2204,0.4201,0.2696,0.2282,0.0328,0.1793,0.2741,0.1884,0.2999,0.0249,0.0245,0.0162000000000001,0.2933,0.4677,0.2941,0.1347,0.2281,0.2492
2022-11-23,0.0498,0.258,0.4186,0.2679,0.1975,0.03,0.1564,0.2609,0.1913,0.3005,0.0248,0.0342,0.0192,0.2947,0.463,0.2836,0.1393,0.198,0.2497
2022-11-25,0.0438,0.2429,0.4021,0.2551,0.1766,0.0325,0.1742,0.2648,0.2059,0.3141,0.0426,0.033,0.0282,0.3126,0.4491,0.2913,0.1469,0.2043,0.2713
2022-11-28,0.0396,0.229,0.4039,0.2524,0.1707,0.0314,0.167,0.256,0.2021,0.2765,0.077,0.0378,0.0249,0.3072,0.3965,0.3057,0.1285,0.2175,0.2828
2022-11-29,0.0365,0.2321,0.3982,0.2435,0.1597,0.0308,0.1754,0.2458,0.2042,0.2813,0.0610999999999999,0.0443,0.0166999999999999,0.3403,0.3988,0.3076,0.1275,0.22,0.32
2022-11-30,0.0413,0.2436,0.4003,0.2364,0.1355,0.0291,0.1747,0.2467,0.2033,0.28,0.0623,0.0308,0.0196,0.3087,0.3581,0.3075,0.113,0.2177,0.312
2022-12-01,0.0387,0.2517,0.3703,0.2323,0.1195,0.036,0.1777,0.2519,0.2029,0.2969,0.0559999999999999,0.0257,0.0218999999999999,0.3215,0.3312,0.3058,0.105,0.2076,0.3093
2022-12-02,0.0438,0.2402,0.3877,0.2423,0.1404,0.0302,0.2052,0.2804,0.2023,0.2966,0.0594,0.0393,0.0188,0.3325,0.301,0.3165,0.1039,0.2231,0.3369
2022-12-05,0.0418,0.2399,0.4006,0.2256,0.1566,0.032,0.2173,0.3017,0.1914,0.3224,0.0839,0.0534,0.0213,0.3565,0.3114,0.3273,0.1076,0.2379,0.3321
2022-12-06,0.0262,0.2276,0.377,0.2099,0.1325,0.0246,0.2179,0.3129,0.176,0.3702,0.0783,0.0788,0.0164000000000001,0.3731,0.2824,0.3169,0.1223,0.2335,0.3315
2022-12-07,0.0208,0.2431,0.346,0.2037,0.0674,0.0273,0.2213,0.2929,0.176,0.3826,0.0398999999999999,0.0709,0.0111,0.3584,0.2751,0.3203,0.1267,0.2177,0.3029
2022-12-08,0.0211,0.2497,0.3482,0.1853,0.0582999999999999,0.0271,0.2007,0.3059,0.1585,0.3489,0.0203,0.0715,0.0256999999999999,0.3348,0.2492,0.3231,0.1025,0.2102,0.3245
2022-12-09,0.0334,0.2847,0.3556,0.2013,0.0356,0.0414,0.2031,0.3167,0.1516,0.3563,0.0415,0.0723,0.0491,0.3563,0.3373,0.3125,0.0942000000000001,0.197,0.3377
2022-12-12,0.0223,0.2711,0.3559,0.194,0.0410999999999999,0.0387,0.196,0.3115,0.1626,0.3685,0.0356000000000001,0.0703,0.0692,0.3561,0.3003,0.305,0.0919000000000001,0.201,0.3613
2022-12-13,0.0318,0.2608,0.3435,0.1909,0.0355000000000001,0.0356,0.1985,0.3125,0.1638,0.3524,0.0502,0.0559999999999999,0.0682,0.3585,0.4048,0.3027,0.0887,0.2094,0.3487
2022-12-14,0.0476,0.2554,0.3238,0.1821,0.0229,0.0536,0.2005,0.3072,0.1669,0.3269,0.0634,0.0609,0.0626000000000001,0.3696,0.3875,0.2909,0.0905,0.1985,0.339
2022-12-15,0.0609,0.2556,0.3066,0.1892,0.0203,0.094,0.2147,0.3059,0.1865,0.3272,0.0389,0.0701,0.0579000000000001,0.362,0.3651,0.2961,0.0905,0.1917,0.3497
2022-12-16,0.0652,0.2496,0.3024,0.182,0.0256999999999999,0.1328,0.2262,0.3489,0.1846,0.3323,0.0371,0.0878,0.0658000000000001,0.3404,0.3079,0.2937,0.1031,0.2083,0.3869
2022-12-19,0.0731,0.26,0.2861,0.1807,0.0318999999999999,0.1366,0.2453,0.3296,0.1843,0.3429,0.0407,0.0813,0.0498,0.3307,0.2732,0.2775,0.1019,0.1943,0.3521
2022-12-20,0.0758,0.269,0.2713,0.1734,0.0347,0.127,0.249,0.3815,0.1894,0.3589,0.0514,0.0909,0.0513,0.3186,0.25,0.2621,0.1258,0.1919,0.3588
2022-12-21,0.0741,0.257,0.2648,0.1736,0.0465,0.1182,0.2861,0.4188,0.1888,0.3647,0.0466,0.097,0.0629999999999999,0.3192,0.2387,0.2331,0.1098,0.1803,0.3417
2022-12-22,0.0673,0.2528,0.2329,0.1611,0.0337000000000001,0.1268,0.2556,0.4508,0.1901,0.376,0.0173,0.0917999999999999,0.0599000000000001,0.2962,0.2309,0.2147,0.1147,0.1781,0.3325
2022-12-23,0.0959,0.2439,0.2192,0.1723,0.0405000000000001,0.1672,0.2682,0.4416,0.178,0.3647,0.0132,0.0932,0.0644,0.3116,0.243,0.1931,0.11,0.1643,0.336
2022-12-27,0.1038,0.2336,0.2485,0.1689,0.0392,0.148,0.2438,0.4525,0.1594,0.3626,0.0282,0.1071,0.0639,0.3045,0.1844,0.1861,0.0935,0.1832,0.343
2022-12-28,0.1032,0.2492,0.234,0.1702,0.0418000000000001,0.1425,0.2526,0.4551,0.1534,0.3924,0.0209,0.1031,0.0727,0.3209,0.1747,0.1689,0.0820000000000001,0.1834,0.3311
2022-12-29,0.1045,0.2567,0.2142,0.1776,0.0569000000000001,0.1763,0.2573,0.4254,0.1653,0.3943,0.012,0.1141,0.0959,0.3101,0.188,0.1748,0.0779000000000001,0.1645,0.3237
