date,XRP,BNB,BTC,DOGE,ADA,ETH,TRX,LTC
2023-03-25,0.3053,0.2794,0.2138,0.2309,0.1399,0.2184,0.2744,0.2073
2023-03-26,0.2975,0.301,0.2122,0.2618,0.1467,0.2146,0.2748,0.211
2023-03-27,0.295,0.2943,0.1931,0.2824,0.1493,0.2063,0.2727,0.2099
2023-03-28,0.2856,0.2877,0.1801,0.3163,0.161,0.2127,0.2697,0.2239
2023-03-29,0.2814,0.2613,0.1939,0.3488,0.1601,0.2078,0.2631,0.2186
2023-03-30,0.2529,0.2686,0.2009,0.3823,0.1641,0.2109,0.2509,0.2181
2023-03-31,0.2478,0.2645,0.1948,0.4234,0.1656,0.2183,0.2436,0.2235
2023-04-01,0.2421,0.2661,0.1991,0.4571,0.1884,0.2247,0.2371,0.2238
2023-04-02,0.2445,0.2663,0.2168,0.4501,0.1767,0.2387,0.232,0.2161
2023-04-03,0.2466,0.2861,0.213,0.4114,0.1587,0.2415,0.2375,0.2074
2023-04-04,0.2323,0.253,0.2029,0.3575,0.1479,0.2269,0.2456,0.2046
2023-04-05,0.228,0.2568,0.2006,0.3334,0.1546,0.2201,0.2428,0.2068
2023-04-06,0.2184,0.2612,0.2163,0.3281,0.1573,0.2274,0.2398,0.2072
2023-04-07,0.2121,0.2693,0.2189,0.3418,0.1504,0.2358,0.238,0.2178
2023-04-08,0.2048,0.2689,0.2201,0.3574,0.1361,0.2368,0.2353,0.2174
2023-04-09,0.2152,0.2747,0.2391,0.3425,0.1501,0.2367,0.2405,0.2201
2023-04-10,0.2024,0.2508,0.2339,0.3394,0.1528,0.2253,0.244,0.2166
2023-04-11,0.2108,0.2494,0.2078,0.3282,0.1639,0.2161,0.247,0.2156
2023-04-12,0.2089,0.2472,0.1992,0.3309,0.1822,0.2146,0.235,0.2204
2023-04-13,0.1984,0.2553,0.2012,0.3276,0.1903,0.2223,0.2325,0.2212
2023-04-14,0.1838,0.2499,0.2066,0.3314,0.1695,0.2118,0.2248,0.2133
2023-04-15,0.1587,0.2543,0.2045,0.3378,0.1604,0.2055,0.2202,0.214
2023-04-16,0.1533,0.2433,0.2135,0.3409,0.1671,0.2071,0.2159,0.2013
2023-04-17,0.1509,0.2518,0.1944,0.3397,0.1736,0.2017,0.2073,0.2006
2023-04-18,0.1539,0.2304,0.2078,0.3344,0.1686,0.2061,0.1963,0.2005
2023-04-19,0.1495,0.2343,0.2086,0.3248,0.1877,0.1991,0.1934,0.1967
2023-04-20,0.1424,0.238,0.2163,0.3025,0.1734,0.1971,0.1991,0.1903
2023-04-21,0.138,0.248,0.2172,0.2933,0.1724,0.1855,0.2084,0.1824
2023-04-22,0.1437,0.2461,0.2197,0.2785,0.1654,0.1639,0.2128,0.1666
2023-04-23,0.1549,0.238,0.2283,0.2471,0.1533,0.161,0.221,0.1483
2023-04-24,0.1536,0.2426,0.2234,0.233,0.1528,0.1586,0.21,0.1411
2023-04-25,0.1529,0.2624,0.2351,0.2342,0.1475,0.1626,0.22,0.1512
2023-04-26,0.1517,0.263,0.2523,0.2404,0.1498,0.1651,0.2303,0.1563
2023-04-27,0.1624,0.2749,0.2537,0.2583,0.1457,0.1526,0.2352,0.1677
2023-04-28,0.1721,0.2834,0.2677,0.2769,0.1565,0.1623,0.2483,0.1768
2023-04-29,0.1926,0.3063,0.2658,0.2935,0.1738,0.1716,0.2678,0.2004
2023-04-30,0.1929,0.3183,0.2734,0.2931,0.1565,0.1885,0.2859,0.2199
2023-05-01,0.2003,0.3502,0.2702,0.2905,0.1653,0.189,0.3114,0.2325
2023-05-02,0.2061,0.3569,0.2708,0.2891,0.1371,0.1864,0.3231,0.2349
2023-05-03,0.2175,0.3763,0.2943,0.2898,0.1481,0.2029,0.3343,0.2446
2023-05-04,0.2205,0.3729,0.2964,0.3046,0.1619,0.1886,0.3515,0.2491
2023-05-05,0.2338,0.3764,0.2909,0.2981,0.1671,0.1852,0.3668,0.2571
2023-05-06,0.2415,0.3505,0.2776,0.2844,0.161,0.1741,0.3678,0.2504
2023-05-07,0.2347,0.33,0.2919,0.2915,0.1704,0.1703,0.3595,0.2407
2023-05-08,0.2029,0.2723,0.3154,0.2838,0.1576,0.1539,0.3329,0.206
2023-05-09,0.213,0.2855,0.3234,0.2862,0.1575,0.1545,0.3386,0.2137
2023-05-10,0.2127,0.2712,0.3201,0.2932,0.1498,0.1604,0.3572,0.2165
2023-05-11,0.2097,0.2638,0.2978,0.281,0.1606,0.153,0.3687,0.2153
2023-05-12,0.2145,0.2571,0.3023,0.29,0.155,0.1523,0.3669,0.2159
2023-05-13,0.2017,0.2361,0.2904,0.2816,0.1338,0.1388,0.3511,0.2
2023-05-14,0.2133,0.2383,0.2955,0.2803,0.1284,0.1417,0.3523,0.2011
2023-05-15,0.219,0.2562,0.3025,0.2886,0.1341,0.143,0.3613,0.2137
2023-05-16,0.2233,0.2428,0.3038,0.2883,0.1412,0.1485,0.3757,0.2147
2023-05-17,0.2255,0.2616,0.2967,0.2954,0.1377,0.1465,0.3742,0.212
2023-05-18,0.2159,0.2679,0.3011,0.2935,0.1448,0.1553,0.3626,0.2114
2023-05-19,0.2081,0.2567,0.301,0.296,0.153,0.1522,0.3524,0.2113
2023-05-20,0.2098,0.2588,0.296,0.3064,0.1521,0.1642,0.3443,0.2171
2023-05-21,0.2176,0.2482,0.286,0.2994,0.1585,0.1587,0.3576,0.2113
2023-05-22,0.2259,0.2513,0.2861,0.3096,0.1666,0.166,0.365,0.216
2023-05-23,0.2406,0.2559,0.282,0.317,0.1686,0.1576,0.3651,0.2203
2023-05-24,0.2496,0.2549,0.3073,0.3113,0.1679,0.1671,0.3728,0.223
2023-05-25,0.2481,0.2684,0.3111,0.3241,0.1573,0.1753,0.3781,0.2212
2023-05-26,0.2423,0.2737,0.3147,0.3278,0.166,0.1886,0.382,0.2139
2023-05-27,0.2522,0.2877,0.3195,0.3436,0.1705,0.1964,0.38,0.2138
2023-05-28,0.2564,0.2787,0.3263,0.3463,0.1581,0.1784,0.3789,0.2136
2023-05-29,0.2587,0.2885,0.3289,0.3286,0.1675,0.1728,0.3855,0.2117
2023-05-30,0.2604,0.3044,0.3096,0.3268,0.1718,0.1778,0.3822,0.2213
2023-05-31,0.2606,0.3139,0.3125,0.3312,0.1922,0.1841,0.3904,0.229
2023-06-01,0.2645,0.3099,0.3171,0.3316,0.1816,0.1912,0.3925,0.2311
2023-06-02,0.2701,0.3116,0.3233,0.3374,0.1661,0.1934,0.3939,0.2394
2023-06-03,0.2665,0.3063,0.3206,0.3517,0.1609,0.1863,0.405,0.2455
2023-06-04,0.2693,0.3149,0.3226,0.3724,0.168,0.1811,0.4083,0.2504
2023-06-05,0.2687,0.3034,0.3247,0.374,0.1743,0.1812,0.4149,0.2472
2023-06-06,0.2622,0.314,0.3234,0.3881,0.1812,0.1884,0.4138,0.2396
2023-06-07,0.2574,0.3146,0.3208,0.3816,0.1694,0.1881,0.411,0.231
2023-06-08,0.2465,0.3271,0.3179,0.3647,0.1647,0.1834,0.3981,0.2265
2023-06-09,0.2325,0.3203,0.3048,0.3456,0.1581,0.1865,0.394,0.2218
2023-06-10,0.2249,0.3147,0.2905,0.3226,0.1554,0.1816,0.395,0.2165
2023-06-11,0.234,0.3123,0.3025,0.3107,0.162,0.1963,0.3967,0.224
2023-06-12,0.2364,0.3078,0.3096,0.3217,0.1567,0.1961,0.3918,0.2229
2023-06-13,0.2454,0.2923,0.3193,0.3319,0.1306,0.1897,0.3862,0.2192
2023-06-14,0.2452,0.293,0.3128,0.3367,0.1221,0.184,0.3854,0.2233
2023-06-15,0.2371,0.2861,0.3131,0.3362,0.1199,0.1774,0.3685,0.212
2023-06-16,0.2435,0.2997,0.3089,0.3509,0.1297,0.1754,0.3585,0.2144
2023-06-17,0.2373,0.3062,0.3353,0.3468,0.1329,0.1847,0.3565,0.222
2023-06-18,0.2375,0.3232,0.3426,0.3461,0.153,0.1903,0.3642,0.2262
2023-06-19,0.2266,0.3324,0.3303,0.352,0.1404,0.1993,0.3693,0.2224
2023-06-20,0.2202,0.3326,0.3042,0.3593,0.1469,0.1896,0.3698,0.2185
2023-06-21,0.214,0.3244,0.292,0.361,0.1433,0.1793,0.3635,0.2129
2023-06-22,0.2128,0.3221,0.282,0.3591,0.1335,0.173,0.3518,0.2103
2023-06-23,0.2129,0.3006,0.2777,0.3448,0.1353,0.1775,0.3456,0.2106
2023-06-24,0.2085,0.3115,0.2989,0.3442,0.1275,0.1832,0.3483,0.2127
2023-06-25,0.2051,0.2941,0.3191,0.3212,0.1135,0.1828,0.3376,0.2067
2023-06-26,0.2048,0.2954,0.3195,0.3207,0.1018,0.1797,0.3301,0.2054
2023-06-27,0.2088,0.2855,0.3187,0.3208,0.102,0.186,0.3307,0.2061
2023-06-28,0.2055,0.2899,0.3207,0.3072,0.1116,0.1776,0.3268,0.2079
2023-06-29,0.199,0.2908,0.3022,0.2955,0.1011,0.1796,0.326,0.2063
2023-06-30,0.1888,0.2996,0.2899,0.2979,0.0952999999999999,0.1718,0.3203,0.2009
